13921.727453325,7,5,222,#1
13921.730376395,4,2,234,#2
13921.733294169,5,7,232,#1
13921.736274689,4,2,243,#2
13921.739202223,5,3,232,#1
13921.742245174,5,2,245,#2
13921.745165597,4,5,231,#1
13921.748070907,6,1,248,#2
13921.750955289,7,2,236,#1
13921.753884768,3,4,245,#2
13921.756835841,6,2,233,#1
13921.759767542,7,2,249,#2
13921.762878646,8,2,234,#1
13921.7657779,5,3,244,#2
13921.768821444,5,5,233,#1
13921.771646173,4,3,244,#2
13921.774606154,7,4,233,#1
13921.777481443,5,3,246,#2
13921.780768914,5,4,234,#1
13921.783986879,5,2,242,#2
13921.787276258,6,5,231,#1
13921.790435236,4,3,245,#2
13921.793637571,6,4,237,#1
13921.796668335,3,3,245,#2
13921.799612722,5,4,231,#1
13921.802680694,2,3,246,#2
13921.805695401,7,4,236,#1
13921.808792022,3,2,248,#2
13921.81227599,8,3,235,#1
13921.815480009,6,2,244,#2
13921.818664267,5,4,232,#1
13921.821624452,4,3,246,#2
13921.824777596,6,8,229,#1
13921.828053918,8,2,245,#2
13921.83127229,6,2,235,#1
13921.83471455,3,3,247,#2
13921.838216205,6,4,235,#1
13921.841433854,4,3,244,#2
13921.844798849,8,5,231,#1
13921.847916825,6,2,244,#2
13921.850957015,5,6,232,#1
13921.854025857,6,3,248,#2
13921.857080586,4,4,229,#1
13921.860134389,5,2,244,#2
13921.863316407,7,4,235,#1
13921.866489627,4,3,245,#2
13921.869592693,8,5,233,#1
13921.872600974,6,0,245,#2
13921.875752859,7,5,232,#1
13921.878738879,4,2,246,#2
13921.881692452,4,1,233,#1
13921.884616708,5,3,246,#2
13921.887751499,6,9,232,#1
13921.891071639,7,3,243,#2
13921.89436848,6,3,236,#1
13921.897392596,7,1,243,#2
13921.900204953,4,2,237,#1
13921.903213475,5,4,243,#2
13921.906300207,6,2,235,#1
13921.909239297,5,1,245,#2
13921.912578197,5,5,233,#1
13921.915858871,4,2,246,#2
13921.91907465,7,4,233,#1
13921.922034038,5,2,241,#2
13921.925037485,7,4,233,#1
13921.928348791,5,5,244,#2
13921.931516048,6,4,231,#1
13921.934642412,6,2,247,#2
13921.937842987,5,3,233,#1
13921.941081231,4,4,246,#2
13921.944389406,5,7,229,#1
13921.947386964,3,4,249,#2
13921.950209397,6,3,233,#1
13921.953341855,5,5,243,#2
13921.9567315,10,4,234,#1
13921.960480193,4,2,242,#2
13921.963751402,4,5,233,#1
13921.96703478,4,3,247,#2
13921.970480689,6,4,234,#1
13921.973966712,4,3,244,#2
13921.977351487,7,4,234,#1
13921.98088018,6,2,245,#2
13921.984482194,7,4,231,#1
13921.987710327,3,2,248,#2
13921.990874509,6,3,233,#1
13921.99408901,4,3,246,#2
13921.997152259,5,2,237,#1
13922.000382428,3,1,248,#2
13922.004306728,6,5,232,#1
13922.008199988,5,4,242,#2
13922.011953218,5,3,232,#1
13922.015639387,4,2,247,#2
13922.019592986,8,4,231,#1
13922.023092584,5,2,245,#2
13922.026104866,5,11,226,#1
13922.029246824,6,3,245,#2
13922.032707049,6,5,233,#1
13922.035630101,4,3,246,#2
13922.038822138,7,4,231,#1
13922.042280844,5,1,243,#2
13922.045809445,7,3,233,#1
