1488.580911327,0,1.7009
1488.581033253,0,1.696
1488.581142067,0,1.696
1488.581247697,0,1.7058
1488.581352344,0,1.7009
1488.581458029,0,1.696
1488.581562529,0,1.7009
1488.58167064,0,1.7009
1488.581776621,0,1.6911
1488.581882528,0,1.7107
1488.581986731,0,1.7107
1488.582090138,0,1.696
1488.58219086,0,1.7058
1488.582294601,0,1.7058
1488.582399341,0,1.7058
1488.582498507,0,1.7009
1488.582596952,0,1.7058
1488.58269834,0,1.7009
1488.582802192,0,1.696
1488.582906802,0,1.7155
1488.583393245,0,1.7009
1488.58351893,0,1.6911
1488.583624393,0,1.6911
1488.583725189,0,1.696
1488.583827429,0,1.6813
1488.583933003,0,1.6911
1488.584037688,0,1.696
1488.584137391,0,1.6862
1488.584237946,0,1.6911
1488.58433239,0,1.696
1488.584424464,0,1.6911
1488.584516556,0,1.6862
1488.584607908,0,1.6911
1488.584700315,0,1.696
1488.584794556,0,1.6862
1488.584891426,0,1.6813
1488.58499174,0,1.6862
1488.585089147,0,1.6862
1488.585186184,0,1.6813
1488.585280165,0,1.6862
1488.585375813,0,1.6862
1488.585473072,0,1.6862
1488.585568516,0,1.6764
1488.585667756,0,1.6764
1488.585764571,0,1.6813
1488.585858756,0,1.6813
1488.585952163,0,1.6764
1488.586054311,0,1.6764
1488.586147218,0,1.6764
1488.586241014,0,1.6764
1488.586335014,0,1.6764
1488.586428495,0,1.6862
1488.586521198,0,1.6862
1488.586614272,0,1.6764
1488.586707735,0,1.6813
1488.586799771,0,1.6862
1488.586892123,0,1.6764
1488.586983623,0,1.6813
1488.587081956,0,1.6764
1488.587177844,0,1.6813
1488.587272603,0,1.6813
1488.587365121,0,1.6764
1488.587457084,0,1.6764
1488.58754988,0,1.6764
1488.587656991,0,1.6862
1488.587754398,0,1.6813
1488.587851064,0,1.6813
1488.587947379,0,1.6716
1488.588076564,0,1.6667
1488.588183082,0,1.6618
1488.588282248,0,1.6569
1488.588387563,0,1.652
1488.588484988,0,1.6569
1488.588584432,0,1.6471
1488.588680599,0,1.6618
1488.588774376,0,1.6667
1488.588867839,0,1.6618
1488.588961338,0,1.6667
1488.589055523,0,1.6813
1488.589149986,0,1.6862
1488.589247523,0,1.6911
1488.589342096,0,1.696
1488.58943443,0,1.7009
1488.589527281,0,1.7009
1488.589619633,0,1.6911
1488.58971241,0,1.7107
1488.589806113,0,1.7058
1488.589898743,0,1.7058
1488.589992817,0,1.7009
1488.590127075,0,1.7155
1488.590224205,0,1.7204
1488.590320741,0,1.7058
1488.590413852,0,1.7204
1488.590506389,0,1.7155
1488.590598241,0,1.7155
1488.590690777,0,1.7058
1488.590785407,0,1.7155
1488.590879517,0,1.7155
1488.590974999,0,1.7058
1488.591068572,0,1.7107
1488.591164479,0,1.7107
1488.591261942,0,1.7058
1488.591392034,0,1.7058
1488.591490108,0,1.7107
1488.591586997,0,1.7009
1488.591684848,0,1.696
1488.591780681,0,1.7058
1488.591877644,0,1.696
1488.591970532,0,1.696
1488.59206568,0,1.6862
1488.592161106,0,1.696
1488.592255883,0,1.6911
1488.592352605,0,1.6862
1488.592452049,0,1.6911
1488.592546882,0,1.6911
1488.592641141,0,1.696
1488.592738623,0,1.6813
1488.5928474,0,1.696
1488.5929459,0,1.7009
1488.593042085,0,1.696
1488.593136251,0,1.696
1488.593230454,0,1.7009
1488.59332525,0,1.7009
1488.593419694,0,1.6911
1488.593516787,0,1.7009
1488.593609416,0,1.696
1488.593701379,0,1.696
1488.593797212,0,1.6862
1488.593890248,0,1.696
1488.593982526,0,1.696
1488.594075378,0,1.6862
1488.594167674,0,1.6813
1488.594261247,0,1.6862
1488.594354025,0,1.6911
1488.594446524,0,1.6764
1488.594543691,0,1.6764
1488.594641042,0,1.6813
1488.594738931,0,1.6813
1488.594840394,0,1.6764
1488.594939523,0,1.6813
1488.595035041,0,1.6862
1488.595130337,0,1.6764
1488.595227652,0,1.6764
1488.595326725,0,1.6862
1488.595427373,0,1.6667
1488.59553391,0,1.6667
1488.595646798,0,1.6764
1488.59574878,0,1.6813
1488.595855075,0,1.6911
1488.595958612,0,1.6911
1488.596058241,0,1.6862
1488.596152297,0,1.6911
1488.596245908,0,1.6813
1488.596363203,0,1.6764
1488.596457537,0,1.6618
1488.596551592,0,1.6764
1488.596646517,0,1.6618
1488.596744462,0,1.6618
1488.59683748,0,1.6667
1488.596931202,0,1.6716
1488.597030238,0,1.6618
1488.597129997,0,1.6618
1488.597228478,0,1.6813
1488.5973257,0,1.6813
1488.597424107,0,1.6813
1488.597524181,0,1.6862
1488.597623588,0,1.696
1488.597723069,0,1.696
1488.597823106,0,1.6862
1488.597930995,0,1.7155
1488.598032809,0,1.7058
1488.598132901,0,1.7107
1488.598233105,0,1.7107
1488.598332271,0,1.7107
1488.59843503,0,1.7107
1488.598533882,0,1.7009
1488.598637048,0,1.7155
1488.598741585,0,1.7155
1488.598838418,0,1.7058
1488.598931121,0,1.7155
1488.599030047,0,1.7107
1488.59913262,0,1.7107
1488.599229509,0,1.7107
1488.599380768,0,1.7107
1488.599495545,0,1.7155
1488.599608434,0,1.7058
1488.599706156,0,1.7107
1488.599808303,0,1.7009
1488.59991334,0,1.696
1488.600085599,0,1.7009
1488.600196747,0,1.7009
1488.600297654,0,1.7009
1488.600395357,0,1.7009
1488.600493172,0,1.6911
1488.600591412,0,1.6862
1488.600688764,0,1.6911
1488.60078493,0,1.6911
1488.600883948,0,1.6813
1488.600982003,0,1.6862
1488.601081836,0,1.6911
1488.601182614,0,1.6862
1488.601282465,0,1.6813
1488.601385854,0,1.6862
1488.601528965,0,1.6911
1488.601634779,0,1.6862
1488.601735816,0,1.6862
1488.601838815,0,1.6862
