1431.728703785,0,1.7449
1431.728761878,1,1.8133
1431.728814081,2,1.5347
1431.728864748,3,1.2708
1431.728915784,4,1.2219
1431.728967043,5,1.1241
1431.729073025,0,1.74
1431.729125913,1,1.8035
1431.729177469,2,1.5591
1431.729230376,3,0.1124
1431.729281987,4,0.1466
1431.729333061,5,0.3568
1431.729433042,0,1.7449
1431.729485597,1,1.8084
1431.72953643,2,1.564
1431.729587245,3,0.0293
1431.729638912,4,0.0196
1431.729691245,5,0.1417
1431.729792096,0,1.74
1431.729843466,1,1.8035
1431.729894263,2,1.5738
1431.729945448,3,0.0342
1431.729996707,4,0.0147
1431.73008028,5,0.088
1431.730187113,0,1.7449
1431.730239428,1,1.8084
1431.730291335,2,1.5787
1431.730341872,3,0.0391
1431.730392705,4,0.0244
1431.730443724,5,0.0587
1431.730544112,0,1.7498
1431.730596593,1,1.8035
1431.730647575,2,1.5787
1431.730699908,3,0.0342
1431.730751778,4,0.0244
1431.730802852,5,0.044
1431.730905315,0,1.7498
1431.730957388,1,1.7986
1431.731008092,2,1.5787
1431.731058833,3,0.0244
1431.731110684,4,0.0147
1431.731161443,5,0.0098
1431.731262999,0,1.74
1431.731315184,1,1.7889
1431.73136598,2,1.5836
1431.731416739,3,0.0196
1431.731467202,4,0.0098
1431.731518942,5,0.0391
1431.731616479,0,1.7302
1431.731668534,1,1.7937
1431.731719812,2,1.5689
1431.731771812,3,0.0
1431.731822367,4,0.0
1431.7318727,5,0.0
1431.731974718,0,1.7302
1431.732025977,1,1.8084
1431.732076662,2,1.564
1431.732127421,3,0.0
1431.732177662,4,0.0
1431.732230217,5,0.0
1431.732368106,0,1.7253
1431.732420698,1,1.828
1431.732471439,2,1.5494
1431.732522383,3,0.0
1431.732572494,4,0.0
1431.732622864,5,0.0
1431.732727864,0,1.7253
1431.732780197,1,1.828
1431.732856937,2,1.5543
1431.732909289,3,0.0
1431.732959363,4,0.0
1431.733009326,5,0.0
1431.733109437,0,1.7253
1431.733161788,1,1.8328
1431.733212603,2,1.5543
1431.733263899,3,0.0
1431.733314251,4,0.0
1431.73336388,5,0.0
1431.733459713,0,1.7107
1431.733510435,1,1.8328
1431.733561268,2,1.564
1431.733612101,3,0.0
1431.733662046,4,0.0
1431.733711749,5,0.0
1431.733803619,0,1.7009
1431.733854415,1,1.8426
1431.733904934,2,1.564
1431.733955508,3,0.0
1431.734005267,4,0.0
1431.734057193,5,0.0
1431.734141007,0,1.696
1431.734191562,1,1.828
1431.734242192,2,1.5543
1431.734292544,3,0.0
1431.73434358,4,0.0
1431.734393173,5,0.0
1431.734484487,0,1.7058
1431.73453495,1,1.828
1431.734585209,2,1.5494
1431.734635931,3,0.0
1431.734686598,4,0.0
1431.734736098,5,0.0
1431.734824375,0,1.7302
1431.734874912,1,1.8231
1431.734924893,2,1.5494
1431.734996412,3,0.0
1431.735046245,4,0.0
1431.735097411,5,0.0
1431.735174355,0,1.7351
1431.73522517,1,1.8231
1431.735275966,2,1.5445
1431.735325818,3,0.0
1431.735375521,4,0.0
1431.735425447,5,0.0
1431.73550078,0,1.7449
1431.735551169,1,1.8182
1431.735601002,2,1.5445
1431.73565078,3,0.0
1431.735700668,4,0.0
1431.735750316,5,0.0
1431.735833279,0,1.7546
1431.735885149,1,1.8133
1431.735936445,2,1.5445
1431.735987075,3,0.0
1431.736037371,4,0.0
1431.736087463,5,0.0
1431.736171056,0,1.7546
1431.736228018,1,1.8133
1431.736278463,2,1.5396
1431.736329259,3,0.0
1431.73637924,4,0.0
1431.736429592,5,0.0
1431.736515054,0,1.7595
1431.736567295,1,1.8133
1431.736629035,2,1.5298
1431.736683646,3,0.0
1431.736733887,4,0.0
1431.736784998,5,0.0
1431.736881072,0,1.7498
1431.73693172,1,1.8182
1431.736982275,2,1.5298
1431.737032738,3,0.0
1431.737082978,4,0.0
1431.737132941,5,0.0
1431.737211441,0,1.7449
1431.737262293,1,1.8084
1431.7373127,2,1.5445
1431.7373632,3,0.0
1431.737413051,4,0.0
1431.737464996,5,0.0
1431.737543625,0,1.7498
1431.73759468,1,1.8084
1431.737645106,2,1.5591
1431.737714754,3,0.0
1431.737765439,4,0.0
1431.737816198,5,0.0
1431.737906161,0,1.74
1431.737957753,1,1.8133
1431.738008642,2,1.5787
1431.738059068,3,0.0
1431.738109567,4,0.0
1431.738159345,5,0.0
1431.738248419,0,1.7351
1431.738299419,1,1.8084
1431.738350159,2,1.5787
1431.738400863,3,0.0
1431.738450844,4,0.0
1431.738500696,5,0.0
