266.324413593,0.0,0
266.32446975,0.0,1
266.324521094,0.0,2
266.32457131,0.0,3
266.324624079,0.0049,4
266.324676072,0.0,5
266.32477889,0.0,0
266.324829846,0.0,1
266.324879988,0.0,2
266.324930925,0.0,3
266.32498251,0.0049,4
266.325033244,0.0,5
266.325122403,0.0,0
266.325172729,0.0,1
266.325222241,0.0,2
266.325272216,0.0,3
266.325323024,0.0049,4
266.325374072,0.0,5
266.325458215,0.0,0
266.325508153,0.0,1
266.325557961,0.0,2
266.325607566,0.0,3
266.325658077,0.0049,4
266.325708959,0.0,5
266.32579362,0.0,0
266.325844132,0.0,1
266.325894718,0.0,2
266.325944526,0.0,3
266.325995056,0.0049,4
266.326045123,0.0,5
266.326124176,0.0,0
266.326173855,0.0,1
266.326223793,0.0,2
266.326273971,0.0,3
266.326325649,0.0049,4
266.32637679,0.0,5
266.326469169,0.0,0
266.326520088,0.0,1
266.326570137,0.0,2
266.326620186,0.0,3
266.326671142,0.0049,4
266.326721172,0.0,5
266.326808739,0.0,0
266.326858658,0.0,1
266.326908263,0.0,2
266.326957775,0.0,3
266.327008028,0.0049,4
266.327058669,0.0,5
266.327135482,0.0,0
266.327185457,0.0,1
266.32723521,0.0,2
266.327284592,0.0,3
266.327335974,0.0049,4
266.327386448,0.0,5
266.327466704,0.0,0
266.327516679,0.0,1
266.327566913,0.0,2
266.327617018,0.0,3
266.327667918,0.0049,4
266.327719577,0.0,5
266.327799777,0.0,0
266.327849641,0.0,1
266.327899172,0.0,2
266.327948554,0.0,3
266.327998862,0.0049,4
266.32804893,0.0,5
266.328128408,0.0,0
266.328177958,0.0,1
266.328227507,0.0,2
266.328277185,0.0,3
266.328328178,0.0049,4
266.328378468,0.0,5
266.328459057,0.0,0
266.328510309,0.0,1
266.328559821,0.0,2
266.328609278,0.0,3
266.328659623,0.0049,4
266.328709431,0.0,5
266.328784893,0.0,0
266.328834627,0.0,1
266.328884324,0.0,2
266.328933744,0.0,3
266.328984163,0.0049,4
266.329035248,0.0,5
266.329119983,0.0,0
266.329171235,0.0,1
266.329222765,0.0,2
266.329274369,0.0,3
266.329328416,0.0049,4
266.329385276,0.0,5
266.329489668,0.0,0
266.329539513,0.0,1
266.329589284,0.0,2
266.329639074,0.0,3
266.329690456,0.0049,4
