15222.788756175,6,5,244,#2,
15222.791453278,11,5,234,#1,
15222.794162735,8,4,242,#2,
15222.796869579,9,15,231,#1,
15222.799596036,5,7,245,#2,
15222.802324029,8,7,231,#1,
15222.805052411,7,6,243,#2,
15222.807759441,8,8,231,#1,
15222.810514861,5,3,246,#2,
15222.813167187,9,7,232,#1,
15222.81584129,6,4,248,#2,
15222.818526079,10,7,237,#1,
15222.821195793,5,8,243,#2,
15222.823870267,6,7,232,#1,
15222.826553945,5,8,246,#2,
15222.829348051,7,7,234,#1,
15222.83210047,7,2,246,#2,
15222.834803704,9,8,230,#1,
15222.837493456,7,3,248,#2,
15222.840288099,4,7,233,#1,
15222.842987166,6,3,246,#2,
15222.845780123,8,5,232,#1,
15222.848476875,6,5,244,#2,
15222.851185887,7,8,232,#1,
15222.85391238,6,5,245,#2,
15222.856640762,7,10,231,#1,
15222.859293162,6,4,245,#2,
15222.86194695,7,7,232,#1,
15222.865787019,6,6,243,#2,
15222.868505123,5,7,232,#1,
15222.871202005,3,4,243,#2,
15222.873908683,8,10,237,#1,
15222.876626528,6,5,242,#2,
15222.879332392,6,9,230,#1,
15222.88198881,6,5,245,#2,
15222.884672839,9,6,233,#1,
15222.88737298,7,7,246,#2,
15222.89008201,6,9,233,#1,
15222.892768392,7,7,245,#2,
15222.895500089,8,10,233,#1,
15222.89817473,5,4,243,#2,
15222.900889723,7,10,233,#1,
15222.903601049,6,4,246,#2,
15222.906323616,13,10,229,#1,
15222.909032721,6,6,244,#2,
15222.911757936,10,7,234,#1,
15222.914472503,5,5,246,#2,
15222.917190422,4,7,227,#1,
15222.919936138,3,6,245,#2,
15222.922626649,8,4,234,#1,
15222.925300994,7,5,245,#2,
15222.928007227,9,6,236,#1,
15222.930661682,5,6,244,#2,
15222.933372676,6,10,231,#1,
15222.93605802,7,7,243,#2,
15222.938737883,5,6,235,#1,
15222.941428264,7,5,244,#2,
15222.944165943,8,7,232,#1,
15222.946846621,5,4,245,#2,
15222.949528984,5,7,234,#1,
15222.952194272,6,3,242,#2,
15222.954825301,8,7,232,#1,
15222.957465478,6,6,242,#2,
15222.960116877,6,8,231,#1,
15222.962807555,6,6,243,#2,
15222.966804923,9,5,233,#1,
15222.970736475,5,5,244,#2,
15222.973507562,9,7,231,#1,
15222.976195906,6,5,245,#2,
15222.978851102,5,7,234,#1,
15222.981533206,5,6,244,#2,
15222.984248366,9,6,230,#1,
15222.986918377,7,4,246,#2,
15222.990144897,8,5,235,#1,
15222.992832464,6,3,246,#2,
15222.995513771,6,6,234,#1,
15222.998184301,5,4,243,#2,
15223.010599783,7,7,233,#1,
15223.013451426,5,4,245,#2,
15223.016213328,7,8,231,#1,
15223.018888339,5,7,246,#2,
15223.021640888,9,7,233,#1,
15223.024344937,5,4,242,#2,
15223.027042578,7,5,232,#1,
15223.029821257,7,6,247,#2,
15223.032588047,11,9,232,#1,
15223.035286577,5,4,245,#2,
15223.038003663,8,7,238,#1,
15223.040765472,7,6,244,#2,
15223.043473169,7,8,236,#1,
15223.04618331,5,5,246,#2,
15223.048893469,11,7,237,#1,
15223.051599833,6,4,244,#2,
15223.054411883,7,5,229,#1,
15223.057178525,5,6,247,#2,
15223.059919704,9,6,232,#1,
15223.062715532,2,6,244,#2,
15223.065781291,8,8,232,#1,
15223.068621453,6,7,242,#2,
15223.071505616,6,13,227,#1,
15223.074320444,4,7,245,#2,
15223.077107864,7,7,231,#1,
15223.079878136,5,4,243,#2,
15223.082645038,8,4,235,#1,
15223.085344901,7,4,246,#2,
15223.088207304,7,6,235,#1,
15223.091070763,8,4,244,#2,
15223.093839164,6,3,236,#1,
15223.096576047,4,6,246,#2,
15223.099270947,5,11,236,#1,
15223.101963792,6,6,245,#2,
15223.10464458,7,7,235,#1,
15223.107357573,3,8,243,#2,
15223.110086085,5,7,236,#1,
15223.112795041,6,4,243,#2,
15223.115506053,7,6,236,#1,
15223.118208324,7,4,245,#2,
15223.120982559,5,7,231,#1,
15223.123649866,9,5,246,#2,
15223.126312654,5,9,235,#1,
15223.128979628,6,7,245,#2,
15223.131638361,9,8,240,#1,
15223.134318575,6,5,244,#2,
15223.136989586,7,6,234,#1,
15223.139589022,5,6,246,#2,
15223.142243625,7,8,234,#1,
15223.144842598,7,3,247,#2,
15223.14759924,8,9,235,#1,
15223.150236676,7,4,247,#2,
15223.152844241,9,7,232,#1,
15223.155448103,6,6,246,#2,
15223.158058223,6,6,236,#1,
15223.160677437,5,6,245,#2,
15223.163297651,5,9,230,#1,
15223.166795806,7,3,243,#2,
15223.169466224,9,6,233,#1,
15223.172095975,7,2,244,#2,
15223.174716967,6,6,237,#1,
15223.177326995,7,5,244,#2,
15223.179947672,6,11,229,#1,
15223.182562718,7,6,241,#2,
15223.185181691,8,7,231,#1,
15223.18776296,5,4,245,#2,
15223.1903931,7,5,235,#1,
15223.19301611,4,9,246,#2,
15223.195620545,9,7,233,#1,
15223.198276871,5,6,242,#2,
15223.20101342,6,9,232,#1,
15223.203626744,8,2,245,#2,
15223.206238254,9,6,237,#1,
15223.208830375,6,6,245,#2,
15223.211442014,6,7,234,#1,
15223.214058617,5,7,246,#2,
15223.21667296,6,6,232,#1,
15223.219288951,6,4,244,#2,
15223.222214911,7,5,233,#1,
15223.224838569,7,5,242,#2,
15223.227453209,6,7,231,#1,
15223.23006207,8,5,243,#2,
15223.232700192,8,5,234,#1,
15223.235634004,5,4,248,#2,
15223.23838596,8,5,233,#1,
15223.241022767,5,6,243,#2,
15223.243663499,11,9,230,#1,
15223.246237842,4,10,243,#2,
15223.248826888,4,10,235,#1,
15223.251443676,4,6,245,#2,
15223.254291283,8,7,231,#1,
15223.257212113,5,5,245,#2,
15223.259810326,7,7,234,#1,
15223.262392909,6,6,246,#2,
15223.265004252,6,7,235,#1,
15223.268069437,6,5,245,#2,
15223.271633334,5,7,232,#1,
15223.274505367,5,6,245,#2,
15223.277320881,8,5,236,#1,
15223.279910057,8,5,244,#2,
15223.282515307,8,6,232,#1,
15223.285059464,7,5,247,#2,
15223.287598676,7,7,235,#1,
15223.290223223,5,6,244,#2,
15223.292881104,6,7,232,#1,
15223.295426317,7,3,246,#2,
15223.297966566,11,8,229,#1,
15223.300506204,6,6,245,#2,
15223.303042138,7,8,230,#1,
15223.305576295,7,6,245,#2,
15223.3081271,10,9,227,#1,
15223.310666979,7,4,244,#2,
15223.313209135,6,7,232,#1,
15223.315744014,6,6,248,#2,
15223.318281449,9,3,238,#1,
15223.320822642,7,7,249,#2,
15223.323359929,10,6,233,#1,
15223.325894585,7,6,248,#2,
15223.328445761,11,4,234,#1,
15223.330986195,5,5,246,#2,
15223.333524,7,7,232,#1,
15223.336058786,5,7,242,#2,
15223.338594572,8,10,229,#1,
15223.341132358,5,6,243,#2,
15223.343667756,8,4,237,#1,
15223.346201449,4,8,247,#2,
15223.34873831,4,8,231,#1,
15223.351290541,5,7,243,#2,
15223.353908125,8,5,239,#1,
15223.35649543,6,4,246,#2,
15223.359101236,6,7,233,#1,
15223.36169069,6,5,242,#2,
15223.364265718,11,8,233,#1,
15223.366952618,6,6,244,#2,
15223.369687408,7,7,232,#1,
15223.372317158,6,5,249,#2,
15223.374944428,8,7,234,#1,
15223.377489473,5,3,243,#2,
15223.38007402,4,6,235,#1,
15223.382614102,7,6,245,#2,
15223.385151592,6,4,235,#1,
15223.387686304,6,5,245,#2,
15223.390333463,4,8,231,#1,
15223.392991455,5,6,244,#2,
15223.395542075,8,7,235,#1,
15223.398077361,6,5,247,#2,
15223.400619962,4,10,230,#1,
15223.403156174,9,4,246,#2,
15223.405692757,6,6,236,#1,
15223.408249914,6,5,244,#2,
15223.410792515,6,7,229,#1,
15223.41332732,4,6,246,#2,
15223.41586368,11,4,234,#1,
15223.418397966,5,6,245,#2,
15223.420943142,4,10,229,#1,
15223.423488928,4,4,245,#2,
15223.426036751,9,4,233,#1,
15223.428582149,7,8,244,#2,
15223.431129991,7,6,234,#1,
15223.433675963,4,6,246,#2,
15223.436223119,6,9,231,#1,
15223.438769109,6,6,246,#2,
15223.441316581,9,7,233,#1,
15223.44386209,6,7,243,#2,
15223.446408802,7,6,236,#1,
15223.448954014,7,5,244,#2,
15223.451502227,6,8,234,#1,
15223.454047717,5,4,249,#2,
15223.45659504,6,11,230,#1,
15223.459140086,6,5,246,#2,
15223.461687483,11,8,230,#1,
15223.464232918,7,6,244,#2,
15223.466779464,8,5,235,#1,
15223.469333398,5,6,247,#2,
15223.471885926,8,7,231,#1,
15223.474432212,6,5,246,#2,
15223.476979276,7,4,234,#1,
15223.479525414,5,7,244,#2,
15223.482092886,6,5,232,#1,
15223.48463871,5,6,247,#2,
15223.487185904,6,5,232,#1,
15223.489731542,4,6,249,#2,
15223.492279884,5,7,230,#1,
15223.494825226,6,5,246,#2,
15223.497372716,9,8,232,#1,
15223.499918539,7,7,244,#2,
15223.502465992,10,6,231,#1,
15223.505087669,5,5,245,#2,
15223.507740643,7,8,234,#1,
15223.510299022,5,4,245,#2,
15223.512848919,8,9,233,#1,
15223.515395502,5,3,245,#2,
15223.517942511,6,11,230,#1,
15223.520489001,4,6,245,#2,
15223.523047936,8,10,232,#1,
15223.525601593,6,6,243,#2,
15223.528150786,11,8,234,#1,
15223.53069748,7,6,243,#2,
15223.53324523,10,10,234,#1,
15223.535790183,6,3,245,#2,
15223.538337839,9,6,231,#1,
15223.540897089,5,6,245,#2,
15223.543447764,10,7,233,#1,
15223.545994273,7,5,243,#2,
15223.54854143,6,8,230,#1,
15223.551087846,7,4,245,#2,
15223.553634262,6,6,236,#1,
15223.556179919,7,5,246,#2,
15223.558726798,9,7,237,#1,
15223.561306622,5,6,244,#2,
15223.563853519,8,7,231,#1,
15223.566418343,5,5,245,#2,
15223.569059409,5,8,233,#1,
15223.571623362,5,6,246,#2,
15223.57418926,11,8,231,#1,
15223.576737343,7,5,246,#2,
15223.579287741,9,10,232,#1,
15223.581834286,5,5,246,#2,
15223.584380536,7,11,230,#1,
15223.586942822,6,4,244,#2,
15223.589497553,9,6,235,#1,
15223.592054988,4,8,248,#2,
15223.594609867,6,7,236,#1,
15223.59715632,5,5,244,#2,
15223.599703051,8,4,236,#1,
15223.602250078,8,4,246,#2,
15223.604796698,11,6,237,#1,
15223.607341429,8,2,244,#2,
15223.609888178,11,7,232,#1,
15223.612434076,5,6,247,#2,
15223.614981121,7,9,231,#1,
15223.617525889,5,5,250,#2,
15223.620073842,6,6,235,#1,
15223.622618518,4,8,246,#2,
15223.625164637,9,5,235,#1,
15223.627710331,6,6,243,#2,
15223.630257543,9,10,230,#1,
15223.632802867,8,7,247,#2,
15223.635349394,8,6,232,#1,
15223.637894958,6,6,243,#2,
15223.640442708,12,6,231,#1,
15223.642987938,4,6,244,#2,
15223.645582966,7,6,232,#1,
15223.648134253,6,6,242,#2,
15223.650682873,6,7,233,#1,
15223.653228344,7,7,244,#2,
15223.655775483,8,8,237,#1,
15223.658321102,5,8,244,#2,
15223.660868704,7,8,234,#1,
15223.663415546,6,8,246,#2,
15223.665962795,6,9,238,#1,
15223.668512952,5,7,246,#2,
15223.671070942,8,5,231,#1,
15223.673618303,4,5,245,#2,
15223.676165126,7,9,231,#1,
15223.678711079,7,6,245,#2,
15223.68125894,6,9,234,#1,
15223.6838043,4,5,244,#2,
15223.686351161,7,7,231,#1,
15223.688896558,5,6,245,#2,
15223.691444159,6,9,234,#1,
15223.693990094,4,6,245,#2,
15223.696537825,8,7,234,#1,
15223.69908413,5,5,248,#2,
15223.70163112,7,9,235,#1,
15223.704177295,6,4,244,#2,
15223.706723933,8,8,231,#1,
15223.70927209,5,6,245,#2,
15223.711830025,7,9,228,#1,
15223.714375663,5,5,245,#2,
15223.716922727,7,10,234,#1,
15223.71946818,6,6,246,#2,
15223.722016115,6,5,231,#1,
15223.724561512,5,4,246,#2,
15223.727108632,10,6,236,#1,
15223.729654252,5,6,244,#2,
15223.732201686,7,8,236,#1,
15223.734748084,5,5,244,#2,
15223.737294852,8,7,232,#1,
15223.739840768,7,7,245,#2,
15223.742388258,6,7,234,#1,
15223.744934322,6,5,246,#2,
15223.747481164,7,6,234,#1,
15223.750027951,6,4,245,#2,
15223.752570015,8,7,237,#1,
15223.755105357,8,6,245,#2,
15223.757642383,6,5,237,#1,
15223.760182688,5,6,247,#2,
15223.762732827,5,6,232,#1,
15223.765278595,5,5,244,#2,
15223.767825936,4,8,236,#1,
15223.770394038,6,4,245,#2,
15223.7730034,8,7,235,#1,
15223.775635077,6,7,245,#2,
15223.778268587,5,8,234,#1,
15223.780905653,5,6,246,#2,
15223.783538496,7,4,232,#1,
15223.786169432,5,5,244,#2,
15223.788801479,6,7,231,#1,
15223.791433601,5,9,244,#2,
15223.794083944,7,6,238,#1,
15223.796715029,3,5,243,#2,
15223.799349354,6,8,232,#1,
15223.801981012,6,4,244,#2,
15223.804613744,9,8,235,#1,
15223.807243884,6,5,245,#2,
15223.809876728,7,9,236,#1,
15223.812508052,6,4,243,#2,
15223.815140563,10,7,230,#1,
15223.817769776,6,7,242,#2,
15223.820404564,9,7,231,#1,
15223.823033889,6,5,245,#2,
15223.825666622,7,7,234,#1,
15223.828296539,4,4,243,#2,
15223.830932809,9,6,237,#1,
15223.833562263,5,4,244,#2,
15223.836195903,7,7,235,#1,
15223.838823654,6,5,244,#2,
15223.841459016,7,8,235,#1,
15223.844088637,6,4,244,#2,
15223.846744425,7,8,232,#1,
15223.84937738,4,3,246,#2,
15223.852015649,8,6,233,#1,
15223.854644641,5,4,247,#2,
15223.857277151,9,8,232,#1,
15223.859906365,7,3,243,#2,
15223.862543468,7,7,235,#1,
15223.865170256,6,7,242,#2,
15223.867815821,6,7,234,#1,
15223.870589668,4,7,240,#2,
15223.873326587,6,8,228,#1,
15223.87607447,5,5,244,#2,
15223.878754092,8,6,233,#1,
15223.881435751,7,6,245,#2,
15223.884110928,8,8,228,#1,
15223.886784884,5,8,243,#2,
15223.889461765,5,8,236,#1,
15223.892141609,7,3,245,#2,
15223.894818694,9,6,232,#1,
15223.897491409,6,4,243,#2,
15223.900173013,9,7,234,#1,
15223.902855246,4,6,245,#2,
15223.905532812,5,6,234,#1,
15223.908204379,4,7,242,#2,
15223.910887834,9,8,233,#1,
15223.913562178,5,4,245,#2,
15223.916240838,7,8,232,#1,
15223.918963257,5,5,241,#2,
15223.921647101,9,9,230,#1,
15223.924320093,7,7,244,#2,
15223.926996641,8,7,233,#1,
15223.929670189,7,6,243,#2,
15223.93235333,6,6,233,#1,
15223.935028508,6,7,243,#2,
15223.937704278,8,8,231,#1,
15223.940382363,6,5,246,#2,
15223.943061411,7,5,232,#1,
15223.945733922,6,6,245,#2,
15223.94841047,11,5,233,#1,
15223.951089407,8,6,247,#2,
15223.953769621,5,8,233,#1,
15223.956441336,7,3,245,#2,
15223.959119032,7,11,232,#1,
15223.961840284,5,6,247,#2,
15223.964537981,3,8,236,#1,
15223.96722914,7,4,244,#2,
15223.969907114,6,7,233,#1,
15223.972607977,6,6,247,#2,
15223.975431269,6,8,233,#1,
15223.978065353,7,3,245,#2,
15223.980705252,8,6,231,#1,
15223.983336281,5,6,244,#2,
15223.985969402,8,6,233,#1,
15223.988599005,8,5,243,#2,
15223.991240923,9,7,233,#1,
15223.993877229,7,8,248,#2,
15223.996514147,5,7,234,#1,
15223.999148583,4,6,241,#2,
15224.001929392,6,6,234,#1,
15224.004766721,5,3,241,#2,
15224.007478306,7,5,234,#1,
15224.010125094,5,6,243,#2,
15224.012785512,6,5,234,#1,
15224.015416022,6,4,245,#2,
15224.018049625,8,6,232,#1,
15224.020682913,6,6,243,#2,
15224.023316794,6,9,229,#1,
15224.025947211,7,5,244,#2,
15224.02858024,7,7,236,#1,
