91976.685548911,1.7546,0
91976.685656559,1.6716,1
91976.685733466,1.4516,2
91976.685807632,1.8084,3
91976.685880002,1.2805,4
91976.685953298,1.1877,5
91976.686313075,1.7546,0
91976.686412075,1.6813,1
91976.686486426,1.4614,2
91976.686559704,1.8084,3
91976.686631018,1.2854,4
91976.686702722,1.1828,5
91976.687032665,1.7498,0
91976.687130887,1.6911,1
91976.687203146,1.4761,2
91976.687273757,1.8084,3
91976.687343997,1.2903,4
91976.687416571,1.1828,5
91976.687744162,1.7498,0
91976.687841588,1.7058,1
91976.687914921,1.4907,2
91976.687989624,1.8084,3
91976.688064069,1.2952,4
91976.688137809,1.1828,5
91976.688450993,1.7449,0
91976.688547326,1.7204,1
91976.688620307,1.5103,2
91976.688692066,1.8084,3
91976.688763992,1.3001,4
91976.688833621,1.1828,5
91976.689130769,1.7449,0
91976.689220787,1.7351,1
91976.689293194,1.5249,2
91976.689362212,1.8084,3
91976.689431027,1.3001,4
91976.689501675,1.1828,5
91976.68978947,1.7449,0
91976.689878673,1.74,1
91976.689950617,1.5347,2
91976.690073969,1.8133,3
91976.69015308,1.3099,4
91976.690224468,1.1828,5
91976.69053643,1.7498,0
91976.690631559,1.7449,1
91976.690705559,1.5396,2
91976.690774392,1.8231,3
91976.690844022,1.3148,4
91976.690916021,1.1828,5
91976.691240687,1.7546,0
91976.691340594,1.7449,1
91976.691413075,1.5298,2
91976.691485056,1.828,3
91976.691554797,1.3196,4
91976.691624871,1.1877,5
91976.692119943,1.7693,0
91976.692228165,1.7351,1
91976.692300257,1.5103,2
91976.692371738,1.8377,3
91976.69244096,1.3245,4
91976.692512423,1.1975,5
91976.692938384,1.7791,0
91976.693046014,1.7302,1
91976.693117199,1.5005,2
91976.693189032,1.8426,3
91976.693258402,1.3343,4
91976.693328142,1.2023,5
91976.693667752,1.784,0
91976.693761159,1.7302,1
91976.6938349,1.4956,2
91976.693905233,1.8524,3
91976.69397414,1.3392,4
91976.694043769,1.2121,5
91976.694334879,1.7889,0
91976.69442325,1.7351,1
91976.694494786,1.4956,2
91976.694563656,1.8573,3
91976.694633582,1.3392,4
91976.694702267,1.2219,5
91976.694965211,1.7889,0
91976.695051118,1.7449,1
91976.695121062,1.5054,2
91976.695190173,1.8573,3
91976.695258561,1.3441,4
91976.695326968,1.2268,5
91976.695578727,1.784,0
91976.695661319,1.7546,1
91976.695732134,1.52,2
91976.695801152,1.8573,3
91976.695871263,1.3441,4
91976.6959433,1.2366,5
91976.696180391,1.7791,0
91976.696263224,1.7595,1
91976.696334076,1.52,2
91976.696403705,1.8573,3
91976.696476335,1.3441,4
91976.696545464,1.2414,5
91976.696844482,1.7791,0
91976.696936963,1.7546,1
91976.697007518,1.5152,2
91976.697078277,1.8573,3
91976.697147573,1.3392,4
91976.697216962,1.2463,5
91976.697931441,1.7742,0
91976.698041792,1.7546,1
91976.698111514,1.5152,2
91976.69818168,1.8622,3
91976.698249847,1.3294,4
91976.698319698,1.2512,5
91976.698610864,1.7693,0
91976.698700586,1.7546,1
91976.698770141,1.52,2
91976.698838919,1.8768,3
91976.6989084,1.3294,4
91976.698977289,1.2512,5
91976.699332602,1.7693,0
91976.699436861,1.7449,1
91976.69951012,1.5103,2
91976.699584546,1.8915,3
91976.699656379,1.3245,4
91976.699728286,1.261,5
91976.700122044,1.7693,0
91976.700225099,1.7302,1
91976.700293728,1.4956,2
91976.700361747,1.8964,3
91976.700429395,1.3245,4
91976.700497302,1.2757,5
91976.700778541,1.7693,0
91976.700870337,1.7204,1
91976.700939819,1.4809,2
91976.701008041,1.9013,3
91976.70107654,1.3245,4
91976.70114417,1.2903,5
91976.701361762,1.7644,0
91976.701440706,1.7155,1
91976.701509706,1.4712,2
