588.137231563,2.4633,0
588.137392119,2.4536,0
588.137519674,2.4633,0
588.13762834,2.4682,0
588.137732914,2.4536,0
588.13784171,2.4633,0
588.137952155,2.4633,0
588.138058729,2.4585,0
588.138167506,2.4633,0
588.138274747,2.4633,0
588.13838571,2.4633,0
588.138500006,2.4633,0
588.138614468,2.4633,0
588.13871969,2.4682,0
588.138827135,2.4585,0
588.138934431,2.4682,0
588.139038005,2.4682,0
588.139136986,2.4633,0
588.139242319,2.4585,0
588.140062855,2.4585,0
588.140291725,2.4682,0
588.140421947,2.4633,0
588.14053128,2.4633,0
588.140635743,2.4633,0
588.140735076,2.4682,0
588.140834113,2.4585,0
588.140936816,2.4633,0
588.141022797,2.4633,0
588.141107112,2.4633,0
588.141198501,2.4585,0
588.14128539,2.4682,0
588.141388852,2.4633,0
588.141488,2.4536,0
588.141580167,2.4682,0
588.141667759,2.4682,0
588.141752741,2.4682,0
588.141842814,2.4633,0
588.14194087,2.4633,0
588.142051814,2.4682,0
588.142143555,2.4633,0
588.142242943,2.4585,0
588.142350943,2.4633,0
588.14244035,2.4682,0
588.142526295,2.4585,0
588.142615776,2.4633,0
588.142703905,2.4682,0
588.142786165,2.4682,0
588.14287335,2.4585,0
588.142957238,2.4682,0
588.143042386,2.4682,0
588.143126905,2.4682,0
588.143210775,2.4536,0
588.143298571,2.4731,0
588.143388349,2.4682,0
588.143478756,2.4633,0
588.143570052,2.4585,0
588.143664867,2.4682,0
588.143755126,2.4682,0
588.143842644,2.4585,0
588.143936792,2.4682,0
588.144024811,2.4682,0
588.144109162,2.4731,0
588.144202755,2.4438,0
588.144291088,2.4633,0
588.14438031,2.4633,0
588.144472106,2.4633,0
588.144558773,2.4585,0
588.144645309,2.4633,0
588.144733606,2.4633,0
588.144821346,2.4633,0
588.144910865,2.4536,0
588.145001642,2.4682,0
588.145083216,2.4633,0
588.145175494,2.4633,0
588.145267179,2.4536,0
588.145361104,2.4633,0
588.145452049,2.4682,0
588.145540456,2.4633,0
588.145629215,2.4633,0
588.14572027,2.4682,0
588.145813641,2.4682,0
588.145905937,2.4585,0
588.145995696,2.4633,0
588.146087529,2.4682,0
588.146179066,2.4633,0
588.146277455,2.4536,0
588.146370732,2.4633,0
588.146465047,2.4633,0
588.146552213,2.4682,0
588.146634528,2.4633,0
588.146718769,2.4633,0
588.146801231,2.4633,0
588.146882454,2.4633,0
588.14696062,2.4536,0
588.147037361,2.4633,0
588.147119138,2.4682,0
588.147201675,2.4682,0
588.147288805,2.4585,0
588.147370305,2.4633,0
588.147453323,2.4731,0
588.147534897,2.4682,0
588.147614137,2.4536,0
588.147700322,2.4585,0
588.147781415,2.4633,0
588.147865081,2.4731,0
588.147952581,2.4585,0
588.148031637,2.4633,0
588.148112822,2.4682,0
588.148191933,2.4731,0
588.148278544,2.4585,0
588.148359488,2.4633,0
588.14843708,2.4633,0
588.148514043,2.4633,0
588.148591951,2.4633,0
588.148671413,2.4536,0
588.148749728,2.4682,0
588.148830802,2.4682,0
588.148909617,2.4633,0
588.148989116,2.4487,0
588.149071524,2.4633,0
588.149152505,2.4633,0
588.149231005,2.4682,0
588.14930606,2.4633,0
588.149386597,2.4633,0
588.149460079,2.4585,0
588.149533356,2.4633,0
588.149613523,2.4585,0
588.149704134,2.4585,0
