269.264072076,2.2874,0
269.264135688,1.1486,1
269.264254357,2.2825,0
269.264307746,0.7918,1
269.264397784,2.2776,0
269.264450841,0.5572,1
269.264534657,2.2776,0
269.264989496,0.5132,1
269.265130313,2.2825,0
269.26518511,0.4301,1
269.265275815,2.2874,0
269.265328445,0.3275,1
269.26541065,2.2825,0
269.265462836,0.2688,1
269.265540077,2.2825,0
269.265592078,0.2395,1
269.265679561,2.2776,0
269.265735191,0.2346,1
269.265824044,2.2923,0
269.265978991,0.1955,1
269.266109381,2.2923,0
269.266161438,0.1857,1
269.266241235,2.2825,0
269.266293013,0.1515,1
269.266370514,2.2825,0
269.266479275,0.1222,1
269.26657348,2.2874,0
269.266626629,0.1271,1
269.266705334,2.2825,0
269.266756168,0.1026,1
269.266832706,2.2923,0
269.266883818,0.088,1
269.266960819,2.2923,0
269.267012486,0.088,1
269.267088246,2.2825,0
269.267140358,0.0635,1
269.267218378,2.2825,0
269.26726973,0.0587,1
269.26734699,2.263,0
269.267399176,0.0342,1
269.267483363,2.2727,0
269.267534641,0.0244,1
269.26761092,2.2678,0
269.267661976,0.0244,1
269.267740847,2.2581,0
269.267791978,0.0342,1
269.267870757,2.2678,0
269.267923017,0.0196,1
269.26799861,2.2581,0
269.268049278,0.0244,1
269.268123871,2.2581,0
269.268174687,0.0489,1
269.268251262,2.2581,0
269.26830267,0.0342,1
269.268379041,2.2483,0
269.26843056,0.044,1
269.268505321,2.263,0
269.268557192,0.0489,1
269.268634378,2.2678,0
269.268687156,0.0489,1
269.268763083,2.2581,0
269.268815288,0.044,1
269.268896048,2.2727,0
269.26894716,0.0635,1
269.269023605,2.2727,0
269.269074365,0.0538,1
269.269150903,2.2678,0
269.269201571,0.0244,1
269.269274183,2.2678,0
269.269325017,0.0147,1
269.269400277,2.2581,0
269.269451167,0.0342,1
269.269526019,2.2678,0
269.269590002,0.0196,1
269.269669632,2.263,0
269.269720355,0.0244,1
269.269797282,2.2532,0
269.269847931,0.0293,1
