13921.727453325,7,5,222,#1,
13921.730376395,4,2,234,#2,2.923070000179
13921.733294169,5,7,232,#1,2.91777399979765
13921.736274689,4,2,243,#2,2.98051999925519
13921.739202223,5,3,232,#1,2.92753400026413
13921.742245174,5,2,245,#2,3.04295100067975
13921.745165597,4,5,231,#1,2.920422999523
13921.748070907,6,1,248,#2,2.9053100006422
13921.750955289,7,2,236,#1,2.88438200004748
13921.753884768,3,4,245,#2,2.92947900015861
13921.756835841,6,2,233,#1,2.95107300007658
13921.759767542,7,2,249,#2,2.93170099939744
13921.762878646,8,2,234,#1,3.11110400070902
13921.7657779,5,3,244,#2,2.89925399920321
13921.768821444,5,5,233,#1,3.04354400032025
13921.771646173,4,3,244,#2,2.82472899925779
13921.774606154,7,4,233,#1,2.95998100045836
13921.777481443,5,3,246,#2,2.87528899934841
13921.780768914,5,4,234,#1,3.28747100138571
13921.783986879,5,2,242,#2,3.21796499883931
13921.787276258,6,5,231,#1,3.28937899939774
13921.790435236,4,3,245,#2,3.15897800101084
13921.793637571,6,4,237,#1,3.20233499951428
13921.796668335,3,3,245,#2,3.03076400086866
13921.799612722,5,4,231,#1,2.94438699893362
13921.802680694,2,3,246,#2,3.06797200028086
13921.805695401,7,4,236,#1,3.0147070010571
13921.808792022,3,2,248,#2,3.0966209997132
13921.81227599,8,3,235,#1,3.48396799927286
13921.815480009,6,2,244,#2,3.2040189998952
13921.818664267,5,4,232,#1,3.18425800105615
13921.821624452,4,3,246,#2,2.96018500011996
13921.824777596,6,8,229,#1,3.15314399995259
13921.828053918,8,2,245,#2,3.27632199878281
13921.83127229,6,2,235,#1,3.21837199953734
13921.83471455,3,3,247,#2,3.44226000015624
13921.838216205,6,4,235,#1,3.5016550009459
13921.841433854,4,3,244,#2,3.21764900036214
13921.844798849,8,5,231,#1,3.36499500008358
13921.847916825,6,2,244,#2,3.11797599897545
13921.850957015,5,6,232,#1,3.04019000031985
13921.854025857,6,3,248,#2,3.06884199926571
13921.857080586,4,4,229,#1,3.05472900072345
13921.860134389,5,2,244,#2,3.05380300051183
13921.863316407,7,4,235,#1,3.1820179992792
13921.866489627,4,3,245,#2,3.17322000046261
13921.869592693,8,5,233,#1,3.10306599931209
13921.872600974,6,0,245,#2,3.00828100080253
13921.875752859,7,5,232,#1,3.15188499916985
13921.878738879,4,2,246,#2,2.98602000111714
13921.881692452,4,1,233,#1,2.95357299910393
13921.884616708,5,3,246,#2,2.92425599946
13921.887751499,6,9,232,#1,3.13479100077529
13921.891071639,7,3,243,#2,3.32014000014169
13921.89436848,6,3,236,#1,3.29684099961014
13921.897392596,7,1,243,#2,3.02411600023333
13921.900204953,4,2,237,#1,2.8123570009484
13921.903213475,5,4,243,#2,3.0085219987086
13921.906300207,6,2,235,#1,3.08673200015619
13921.909239297,5,1,245,#2,2.93908999992709
13921.912578197,5,5,233,#1,3.33890000001702
13921.915858871,4,2,246,#2,3.28067400005239
13921.91907465,7,4,233,#1,3.21577900103875
13921.922034038,5,2,241,#2,2.95938799899886
13921.925037485,7,4,233,#1,3.00344700008281
13921.928348791,5,5,244,#2,3.31130599988683
13921.931516048,6,4,231,#1,3.16725700031384
13921.934642412,6,2,247,#2,3.12636399939947
13921.937842987,5,3,233,#1,3.20057499993709
13921.941081231,4,4,246,#2,3.23824400038575
13921.944389406,5,7,229,#1,3.30817500071134
13921.947386964,3,4,249,#2,2.99755800006096
13921.950209397,6,3,233,#1,2.82243299989204
13921.953341855,5,5,243,#2,3.13245799952711
13921.9567315,10,4,234,#1,3.38964500042493
13921.960480193,4,2,242,#2,3.74869299957936
13921.963751402,4,5,233,#1,3.27120899964939
13921.96703478,4,3,247,#2,3.28337800056033
13921.970480689,6,4,234,#1,3.44590900022013
13921.973966712,4,3,244,#2,3.48602299891354
13921.977351487,7,4,234,#1,3.38477500008594
13921.98088018,6,2,245,#2,3.52869300149905
13921.984482194,7,4,231,#1,3.60201399962534
13921.987710327,3,2,248,#2,3.22813299862901
13921.990874509,6,3,233,#1,3.16418200054613
13921.99408901,4,3,246,#2,3.2145010009117
13921.997152259,5,2,237,#1,3.06324899975152
13922.000382428,3,1,248,#2,3.23016899892536
13922.004306728,6,5,232,#1,3.9243000010174
13922.008199988,5,4,242,#2,3.89326000004075
13922.011953218,5,3,232,#1,3.75322999934724
13922.015639387,4,2,247,#2,3.68616900050256
13922.019592986,8,4,231,#1,3.95359899994219
13922.023092584,5,2,245,#2,3.49959800041688
13922.026104866,5,11,226,#1,3.01228199896286
13922.029246824,6,3,245,#2,3.14195800092421
13922.032707049,6,5,233,#1,3.46022499979881
13922.035630101,4,3,246,#2,2.92305199945986
13922.038822138,7,4,231,#1,3.19203700018988
13922.042280844,5,1,243,#2,3.45870599994669
13922.045809445,7,3,233,#1,3.528601000653
13922.049336842,4,3,244,#2,3.52739699883386
13922.052814828,4,4,234,#1,3.47798599977978
13922.056262496,3,4,245,#2,3.44766800117213
13922.05973137,4,4,233,#1,3.46887399973639
13922.063214116,5,3,246,#2,3.48274600037257
13922.066728697,5,4,235,#1,3.51458099976298
13922.070306968,6,3,244,#2,3.57827100015129
13922.074026418,6,5,233,#1,3.71945000006235
13922.077189656,5,5,247,#2,3.16323799961538
13922.080469033,8,6,233,#1,3.27937700058101
13922.083997893,4,1,245,#2,3.52885999927821
13922.087480157,6,3,234,#1,3.48226400092244
