94236.90716322,1.4223,0
94236.907238223,1.6911,1
94236.907307727,1.5005,2
94236.907376433,1.0215,3
94236.907442622,2.2581,4
94236.907508921,1.1437,5
94236.907658743,1.4174,0
94236.907729431,1.6911,1
94236.907795471,1.5005,2
94236.907862789,1.0215,3
94236.907931255,2.2581,4
94236.907997055,1.1437,5
94236.90815584,1.4174,0
94236.908221398,1.6911,1
94236.908286179,1.5005,2
94236.908350497,1.0215,3
94236.908414907,2.2532,4
94236.908478447,1.1437,5
94236.908603379,1.4174,0
94236.908666048,1.6911,1
94236.908727347,1.5005,2
94236.908789887,1.0215,3
94236.908851168,2.2532,4
94236.908914856,1.1437,5
94236.909037713,1.4174,0
94236.909100865,1.6911,1
94236.909163775,1.5005,2
94236.909226074,1.0166,3
94236.909288281,2.2532,4
94236.909348543,1.1388,5
94236.909471974,1.4174,0
94236.909536051,1.6911,1
94236.909598702,1.5005,2
94236.909663335,1.0166,3
94236.90972793,2.2532,4
94236.909789841,1.1388,5
94236.909928384,1.4174,0
94236.909990961,1.6911,1
94236.91013919,1.5005,2
94236.910213934,1.0166,3
94236.910280363,2.2532,4
94236.910345699,1.1437,5
94236.910480669,1.4174,0
94236.910548968,1.6911,1
94236.910612582,1.5005,2
94236.910868242,1.0166,3
94236.910955431,2.2532,4
94236.911023471,1.1437,5
94236.911179627,1.4174,0
94236.911246852,1.6911,1
94236.911309596,1.5005,2
94236.911372858,1.0166,3
94236.911434527,2.2532,4
94236.911497567,1.1437,5
94236.911632481,1.4174,0
94236.911697947,1.6911,1
94236.911763616,1.5005,2
94236.911917123,1.0166,3
94236.911983738,2.2532,4
94236.912049833,1.1437,5
94236.912183284,1.4174,0
94236.912255083,1.6911,1
94236.912322383,1.5005,2
94236.912387071,1.0215,3
94236.912454833,2.2532,4
94236.912520299,1.1437,5
94236.91265049,1.4174,0
94236.91272429,1.6911,1
94236.912793756,1.5005,2
94236.912912095,1.0215,3
94236.912984691,2.2532,4
94236.913049546,1.1437,5
94236.913187385,1.4174,0
94236.913257648,1.6911,1
94236.913320855,1.5005,2
94236.913385024,1.0215,3
94236.913449101,2.2483,4
94236.913511549,1.1437,5
94236.913642295,1.4174,0
94236.913706465,1.6911,1
94236.913769023,1.5005,2
94236.913829545,1.0215,3
94236.913890196,2.2483,4
94236.913950013,1.1437,5
94236.914045536,1.4174,0
94236.914110261,1.6911,1
94236.914173468,1.5005,2
94236.9142346,1.0215,3
94236.914295751,2.2483,4
94236.914360532,1.1437,5
94236.914459629,1.4174,0
94236.914521706,1.6911,1
94236.914584005,1.5005,2
94236.914644397,1.0215,3
94236.91470464,2.2483,4
94236.914765976,1.1437,5
94236.914867037,1.4174,0
94236.914927354,1.6911,1
94236.914987172,1.5005,2
94236.915047267,1.0215,3
94236.915107325,2.2483,4
94236.915168958,1.1437,5
94236.915258573,1.4174,0
94236.915319132,1.6911,1
94236.915379134,1.5005,2
94236.915438489,1.0215,3
94236.915498955,2.2483,4
94236.91556018,1.1437,5
94236.915648258,1.4174,0
94236.91571002,1.6911,1
94236.91577193,1.5005,2
94236.915833137,1.0215,3
94236.915894288,2.2483,4
94236.915975717,1.1437,5
94236.916118742,1.4174,0
94236.916179819,1.6911,1
94236.916242248,1.5005,2
94236.916302936,1.0215,3
94236.916363883,2.2483,4
94236.91642459,1.1437,5
94236.916529187,1.4174,0
94236.916593134,1.6911,1
94236.9166551,1.5005,2
94236.916717381,1.0215,3
94236.916777698,2.2483,4
94236.916839109,1.1437,5
94236.916945799,1.4174,0
94236.917012783,1.6911,1
94236.917072897,1.5005,2
94236.917132844,1.0215,3
94236.917193292,2.2483,4
94236.917256572,1.1437,5
94236.917356577,1.4174,0
94236.917417765,1.6911,1
94236.917478286,1.5005,2
94236.917538159,1.0215,3
94236.917598736,2.2483,4
94236.917659424,1.1437,5
94236.917752669,1.4174,0
94236.917814191,1.6911,1
94236.917876656,1.5005,2
94236.917960642,1.0215,3
94236.918023404,2.2532,4
94236.918086296,1.1437,5
94236.918201153,1.4174,0
94236.918264156,1.6911,1
94236.918329955,1.5005,2
94236.918392458,1.0166,3
94236.918452942,2.2532,4
94236.918540576,1.1437,5
94236.91865084,1.4174,0
94236.918713602,1.6911,1
94236.918774494,1.5005,2
94236.918838478,1.0215,3
94236.918914315,2.2532,4
94236.919178568,1.1437,5
94236.919305129,1.4174,0
94236.919372725,1.6911,1
94236.91943445,1.5005,2
